date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:53	361727/361727	---M--	200	added ('OK')	image/png	etag:%22584ff-5a81c77063740%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-1.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-1.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:54	15828/15828	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:53%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/avoid-close-contact	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/avoid-close-contact.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:54	9690/9690	---M--	200	added ('OK')	image/png	etag:%2225da-5a81c77063740%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-2.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-2.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:54	15863/15863	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:54%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/stay-home-and-self-isolate	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/stay-home-and-self-isolate.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:54	181153/181153	---M--	200	added ('OK')	image/jpeg	etag:%222c3a1-5a81c77063740%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-8.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-8.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:54	15848/15848	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:54%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/touch-mouth-eye-nose	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/touch-mouth-eye-nose.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:55	248023/248023	---M--	200	added ('OK')	image/jpeg	etag:%223c8d7-5a81c77063740%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-9.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-9.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:55	15839/15839	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:55%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/use-mask-when-outside	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/use-mask-when-outside.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:55	16290/16290	---M--	200	added ('OK')	image/jpeg	etag:%223fa2-5a5ec253a5cc0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-12.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-12.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:55	15834/15834	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:55%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/keep-home-yard-clean	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/prevention/keep-home-yard-clean.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:56	11778/11778	---M--	200	added ('OK')	image/jpeg	etag:%222e02-5a81c77063740%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-13.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/prevention-13.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:56	23941/23941	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:56%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/doctor/brent-grundy	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/doctor/brent-grundy.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:56	96600/96600	---M--	200	added ('OK')	image/jpeg	etag:%2217958-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/doctor-1.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/doctor-1.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:56	23927/23927	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:56%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/doctor/robin-cook	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/doctor/robin-cook.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:56	49297/49297	---M--	200	added ('OK')	image/jpeg	etag:%22c091-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/doctor-2.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/doctor-2.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:57	23921/23921	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:56%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/doctor/bob-smith	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/doctor/bob-smith.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:57	102666/102666	---M--	200	added ('OK')	image/jpeg	etag:%221910a-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/doctor-3.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/doctor-3.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:57	23978/23978	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:57%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/doctor/patrick-henderson	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/doctor/patrick-henderson.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:57	30478/30478	---M--	200	added ('OK')	image/jpeg	etag:%22770e-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/doctor-4.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/doctor-4.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:57	126966/126966	---M--	200	added ('OK')	image/jpeg	etag:%221eff6-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/appointment_bg.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/appointment_bg.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:58	18871/18871	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:58%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/volunteer-army-helping-neighbours	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/volunteer-army-helping-neighbours.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:58	278593/278593	---M--	200	added ('OK')	image/jpeg	etag:%2244041-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-1.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-1.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:58	18137/18137	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:58%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/measures-taken-to-stop-coronavirus	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/measures-taken-to-stop-coronavirus.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:58	330220/330220	---M--	200	added ('OK')	image/jpeg	etag:%22509ec-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-5.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-5.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:59	18137/18137	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:58%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/nhs-nightingale-built-in-nine-days	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/nhs-nightingale-built-in-nine-days.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:59	114984/114984	---M--	200	added ('OK')	image/jpeg	etag:%221c128-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-6.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-6.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:59	18152/18152	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:59%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/making-rapid-life-death-decisions	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/making-rapid-life-death-decisions.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:59	272092/272092	---M--	200	added ('OK')	image/jpeg	etag:%22426dc-5a81c76f6f500%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-7.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-7.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:21:59	18525/18525	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:21:59%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/police-fines-during-lockdown	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/police-fines-during-lockdown.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:00	69915/69915	---M--	200	added ('OK')	image/jpeg	etag:%221111b-5a81c76f6f500%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-8.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-8.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:00	18167/18167	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:22:00%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/reason-taking-so-long-to-develop-vaccine	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/reason-taking-so-long-to-develop-vaccine.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:00	37296/37296	---M--	200	added ('OK')	image/jpeg	etag:%2291b0-5a81c76f6f500%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-9.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-9.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:00	18193/18193	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:22:00%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/partners-respond-in-the-pacific-when-outbreak	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/news/partners-respond-in-the-pacific-when-outbreak.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:01	1206931/1206931	---M--	200	added ('OK')	image/jpeg	etag:%22126a93-5a81c77063740%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-10.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/news-10.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:01	45572/45572	---M--	200	added ('OK')	image/jpeg	etag:%22b204-5a81c77063740%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/newsletter_bg.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/newsletter_bg.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:01	14769/14769	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:22:01%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/page/privacy-policy	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/page/privacy-policy.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:01	14793/14793	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:22:01%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/page/terms-and-conditions	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/page/terms-and-conditions.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:01	7194/7194	---M-Z	200	added ('OK')	application/javascript	etag:%221c1a-5a5ec253a5cc0-gzip%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/js/custom.js	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/js/custom.js	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/)
14:22:02	321/321	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:01%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/owl.video.play.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/owl.video.play.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/owl.carousel.min.css)
14:22:02	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5a5ec253a5cc0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont.eot?v=4.7.0	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont3e6e.eot	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/font-awesome.min.css)
14:22:02	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5a5ec253a5cc0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont.eot?	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfontd41d.eot	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/font-awesome.min.css)
14:22:02	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5a5ec253a5cc0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont3e6e.woff2	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/font-awesome.min.css)
14:22:03	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5a5ec253a5cc0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont.woff?v=4.7.0	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont3e6e.woff	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/font-awesome.min.css)
14:22:03	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5a5ec253a5cc0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont3e6e.ttf	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/font-awesome.min.css)
14:22:03	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5a5ec253a5cc0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont.svg?v=4.7.0	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/fonts/fontawesome-webfont3e6e.svg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/font-awesome.min.css)
14:22:03	201/201	---M--	200	added ('OK')	image/png	etag:%22c9-5a5ec253a5cc0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_both.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_both.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/jquery.dataTables.min.css)
14:22:04	321/321	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:03%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_asc.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_asc.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/jquery.dataTables.min.css)
14:22:04	321/321	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:04%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_desc.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_desc.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/jquery.dataTables.min.css)
14:22:04	321/321	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:04%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_asc_disabled.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_asc_disabled.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/jquery.dataTables.min.css)
14:22:04	321/321	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jun%202020%2012:22:04%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_desc_disabled.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/sort_desc_disabled.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/jquery.dataTables.min.css)
14:22:05	11226/11226	---M--	200	added ('OK')	image/png	etag:%222bda-5a5ec253a5cc0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/tick.png	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/images/tick.png	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/css/style.css)
14:22:05	6626/6626	---M--	200	added ('OK')	image/jpeg	etag:%2219e2-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_login.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_login.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/login)
14:22:05	13785/13785	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Jun%202020%2012:22:05%20GMT	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/forget-password	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/forget-password.html	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/login)
14:22:06	6626/6626	---M--	200	added ('OK')	image/jpeg	etag:%2219e2-5a81c76e7b2c0%22	https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_registration.jpg	C:/testcovidGITPOD/testCovidGITPOD/8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/uploads/banner_registration.jpg	(from https://8080-ec7546bd-98c7-452d-92ef-497a6e05c7eb.ws-eu01.gitpod.io/registration)
